192.168.1.18,54696,5938,34.101.50.132,2025-07-17 14:37:20.72838,2025-07-17 14:37:20.728388,tcp,0,128,0,251,25,25,0,0,0,0,0,0,0,0,1,1.0,tcp,0
207.182.151.202,443,64455,192.168.1.18,2025-07-17 14:43:25.67466,2025-07-17 14:43:25.674660,tcp,0,43,0,152,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
207.182.151.202,443,64456,192.168.1.18,2025-07-17 14:43:25.67466,2025-07-17 14:43:25.674660,tcp,0,42,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,64455,443,207.182.151.202,2025-07-17 14:43:25.71465,2025-07-17 14:43:25.714652,tcp,0,128,0,255,1,445,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,54696,5938,34.101.50.132,2025-07-17 14:45:36.15092,2025-07-17 14:45:36.150925,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,54696,5938,34.101.50.132,2025-07-17 14:45:36.21393,2025-07-17 14:45:36.213935,tcp,0,128,0,255,25,25,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,64788,443,20.189.172.76,2025-07-17 14:45:38.09621,2025-07-17 14:45:38.096217,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,64788,443,20.189.172.76,2025-07-17 14:45:38.09720,2025-07-17 14:45:38.097201,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,54746,443,52.187.79.109,2025-07-17 14:45:39.28642,2025-07-17 14:45:39.286424,tcp,0,128,0,253,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
52.187.79.109,443,54746,192.168.1.18,2025-07-17 14:45:39.41383,2025-07-17 14:45:39.413836,tcp,0,43,0,299,1,2,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,64800,443,140.82.114.22,2025-07-17 14:45:39.67689,2025-07-17 14:45:39.676899,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,64800,443,140.82.114.22,2025-07-17 14:45:39.67778,2025-07-17 14:45:39.677788,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,64804,443,140.82.114.22,2025-07-17 14:45:39.92850,2025-07-17 14:45:39.928505,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,64804,443,140.82.114.22,2025-07-17 14:45:39.92956,2025-07-17 14:45:39.929568,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,64818,443,20.42.65.91,2025-07-17 14:45:40.93072,2025-07-17 14:45:40.930724,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,64818,443,20.42.65.91,2025-07-17 14:45:40.93149,2025-07-17 14:45:40.931494,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,54696,5938,34.101.50.132,2025-07-17 14:45:41.17390,2025-07-17 14:45:41.173900,tcp,0,128,0,255,25,25,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,64822,443,20.42.65.91,2025-07-17 14:45:41.17997,2025-07-17 14:45:41.179978,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,64822,443,20.42.65.91,2025-07-17 14:45:41.18114,2025-07-17 14:45:41.181143,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,62392,443,18.97.36.74,2025-07-17 14:45:42.25642,2025-07-17 14:45:42.256425,tcp,0,128,0,509,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,62392,443,18.97.36.74,2025-07-17 14:45:42.54027,2025-07-17 14:45:42.540272,tcp,0,128,0,509,240,119,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,64843,443,20.42.65.91,2025-07-17 14:45:43.20873,2025-07-17 14:45:43.208737,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,64843,443,20.42.65.91,2025-07-17 14:45:43.20925,2025-07-17 14:45:43.209259,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,59029,53,180.250.245.142,2025-07-17 14:45:46.32280,2025-07-17 14:45:46.322802,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.1.18,56364,53,180.250.245.142,2025-07-17 14:45:46.32410,2025-07-17 14:45:46.324106,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.1.18,50292,53,180.250.245.142,2025-07-17 14:45:46.32467,2025-07-17 14:45:46.324675,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
180.250.245.142,53,56364,192.168.1.18,2025-07-17 14:45:46.33918,2025-07-17 14:45:46.339186,udp,0,252,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
180.250.245.142,53,50292,192.168.1.18,2025-07-17 14:45:46.33918,2025-07-17 14:45:46.339186,udp,0,252,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
180.250.245.142,53,59029,192.168.1.18,2025-07-17 14:45:46.33918,2025-07-17 14:45:46.339186,udp,0,252,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.1.18,54707,443,134.224.240.222,2025-07-17 14:45:47.22141,2025-07-17 14:45:47.221416,tcp,0,128,0,506,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
134.224.240.222,443,54707,192.168.1.18,2025-07-17 14:45:47.46532,2025-07-17 14:45:47.465321,tcp,0,51,0,57,1,218,0,0,0,0,0,0,0,0,1,1.0,tcp,0
134.224.240.222,443,54707,192.168.1.18,2025-07-17 14:45:47.46532,2025-07-17 14:45:47.465321,tcp,0,51,0,57,1,218,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,54707,443,134.224.240.222,2025-07-17 14:45:47.50658,2025-07-17 14:45:47.506586,tcp,0,128,0,511,218,196,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,64917,443,148.72.165.70,2025-07-17 14:45:51.65613,2025-07-17 14:45:51.656139,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,64917,443,148.72.165.70,2025-07-17 14:45:51.65689,2025-07-17 14:45:51.656894,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,55036,443,170.114.1.181,2025-07-17 14:45:52.47342,2025-07-17 14:45:52.473421,tcp,0,128,0,253,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
170.114.1.181,443,55036,192.168.1.18,2025-07-17 14:45:52.71661,2025-07-17 14:45:52.716610,tcp,0,51,0,9,1,29,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,55036,443,170.114.1.181,2025-07-17 14:45:52.75733,2025-07-17 14:45:52.757333,tcp,0,128,0,253,29,25,0,0,0,0,0,0,0,0,1,1.0,tcp,0
52.187.79.109,443,54746,192.168.1.18,2025-07-17 14:45:54.10292,2025-07-17 14:45:54.102921,tcp,0,43,0,299,1,2,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,54746,443,52.187.79.109,2025-07-17 14:45:54.13154,2025-07-17 14:45:54.131548,tcp,0,128,0,253,2,60,0,0,0,0,0,0,0,0,1,1.0,tcp,0
52.187.79.109,443,54746,192.168.1.18,2025-07-17 14:45:54.16854,2025-07-17 14:45:54.168544,tcp,0,43,0,299,60,68,0,0,0,0,0,0,0,0,1,1.0,tcp,0
34.158.1.133,4070,62914,192.168.1.18,2025-07-17 14:45:54.37327,2025-07-17 14:45:54.373272,tcp,0,247,0,11,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,62914,4070,34.158.1.133,2025-07-17 14:45:54.41456,2025-07-17 14:45:54.414565,tcp,0,128,0,254,1,12,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,54707,443,134.224.240.222,2025-07-17 14:47:47.53536,2025-07-17 14:47:47.535360,tcp,0,128,0,509,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
134.224.240.222,443,54707,192.168.1.18,2025-07-17 14:47:47.87184,2025-07-17 14:47:47.871840,tcp,0,51,0,57,1,218,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,54707,443,134.224.240.222,2025-07-17 14:47:47.91308,2025-07-17 14:47:47.913089,tcp,0,128,0,508,218,196,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,49508,443,52.168.117.168,2025-07-17 14:47:48.43134,2025-07-17 14:47:48.431344,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,49505,443,52.168.117.168,2025-07-17 14:47:48.52705,2025-07-17 14:47:48.527051,tcp,0,128,0,254,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.1.18,49458,443,118.98.113.138,2025-07-17 14:47:49.52936,2025-07-17 14:47:49.529367,tcp,0,128,0,253,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
118.98.113.138,443,49458,192.168.1.18,2025-07-17 14:47:49.53539,2025-07-17 14:47:49.535399,tcp,0,58,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,tcp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.34940,2025-07-17 15:05:51.349402,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.34940,2025-07-17 15:05:51.349402,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.34951,2025-07-17 15:05:51.349515,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.34967,2025-07-17 15:05:51.349678,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.34971,2025-07-17 15:05:51.349718,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.34996,2025-07-17 15:05:51.349961,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.56247,2025-07-17 15:05:51.562474,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.56310,2025-07-17 15:05:51.563105,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.56503,2025-07-17 15:05:51.565032,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.56535,2025-07-17 15:05:51.565351,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.67527,2025-07-17 15:05:51.675273,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.67527,2025-07-17 15:05:51.675273,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.67527,2025-07-17 15:05:51.675273,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.67588,2025-07-17 15:05:51.675887,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.67597,2025-07-17 15:05:51.675974,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.67657,2025-07-17 15:05:51.676576,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.67667,2025-07-17 15:05:51.676673,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.67700,2025-07-17 15:05:51.677000,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.67746,2025-07-17 15:05:51.677461,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.67782,2025-07-17 15:05:51.677823,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.67791,2025-07-17 15:05:51.677912,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.67802,2025-07-17 15:05:51.678020,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.67834,2025-07-17 15:05:51.678344,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,56438,443,146.75.45.229,2025-07-17 15:05:51.67853,2025-07-17 15:05:51.678531,tcp,0,128,0,251,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.67867,2025-07-17 15:05:51.678679,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,56443,443,151.101.2.137,2025-07-17 15:05:51.67873,2025-07-17 15:05:51.678734,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.67881,2025-07-17 15:05:51.678811,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.67888,2025-07-17 15:05:51.678880,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,56447,443,23.219.204.160,2025-07-17 15:05:51.67892,2025-07-17 15:05:51.678926,tcp,0,128,0,251,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.67917,2025-07-17 15:05:51.679173,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.67973,2025-07-17 15:05:51.679730,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.68212,2025-07-17 15:05:51.682120,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.68212,2025-07-17 15:05:51.682120,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.68227,2025-07-17 15:05:51.682271,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.68231,2025-07-17 15:05:51.682313,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.68261,2025-07-17 15:05:51.682611,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.68328,2025-07-17 15:05:51.683283,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,56447,443,23.219.204.160,2025-07-17 15:05:51.68383,2025-07-17 15:05:51.683837,tcp,0,128,0,251,2,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.88.15,56447,443,23.219.204.160,2025-07-17 15:05:51.68391,2025-07-17 15:05:51.683918,tcp,0,128,0,0,2,25,0,0,0,0,0,0,0,0,1,1.0,tcp,0
151.101.2.137,443,56443,192.168.88.15,2025-07-17 15:05:51.70495,2025-07-17 15:05:51.704952,tcp,0,55,0,297,1,2,0,0,0,0,0,0,0,0,1,1.0,tcp,0
151.101.2.137,443,56443,192.168.88.15,2025-07-17 15:05:51.70495,2025-07-17 15:05:51.704952,tcp,0,55,0,297,25,2,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.88.15,56443,443,151.101.2.137,2025-07-17 15:05:51.70505,2025-07-17 15:05:51.705057,tcp,0,128,0,0,2,25,0,0,0,0,0,0,0,0,1,1.0,tcp,0
146.75.45.229,443,56438,192.168.88.15,2025-07-17 15:05:51.70537,2025-07-17 15:05:51.705378,tcp,0,55,0,295,1,2,0,0,0,0,0,0,0,0,1,1.0,tcp,0
146.75.45.229,443,56438,192.168.88.15,2025-07-17 15:05:51.70537,2025-07-17 15:05:51.705378,tcp,0,55,0,295,25,2,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.88.15,56438,443,146.75.45.229,2025-07-17 15:05:51.70542,2025-07-17 15:05:51.705422,tcp,0,128,0,0,2,25,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.72376,2025-07-17 15:05:51.723761,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.72446,2025-07-17 15:05:51.724469,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.73714,2025-07-17 15:05:51.737148,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.73714,2025-07-17 15:05:51.737148,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.73714,2025-07-17 15:05:51.737148,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.73735,2025-07-17 15:05:51.737353,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.73735,2025-07-17 15:05:51.737353,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.73739,2025-07-17 15:05:51.737392,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.73997,2025-07-17 15:05:51.739970,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.74010,2025-07-17 15:05:51.740102,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:51.74079,2025-07-17 15:05:51.740794,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.74241,2025-07-17 15:05:51.742416,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.74294,2025-07-17 15:05:51.742949,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.74333,2025-07-17 15:05:51.743337,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.74664,2025-07-17 15:05:51.746645,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:51.74682,2025-07-17 15:05:51.746822,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51672,53,180.250.245.142,2025-07-17 15:05:51.90232,2025-07-17 15:05:51.902320,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,53320,53,180.250.245.142,2025-07-17 15:05:51.90295,2025-07-17 15:05:51.902957,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51536,53,180.250.245.142,2025-07-17 15:05:51.90323,2025-07-17 15:05:51.903238,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
180.250.245.142,53,53320,192.168.88.15,2025-07-17 15:05:51.90770,2025-07-17 15:05:51.907706,udp,0,251,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
180.250.245.142,53,51536,192.168.88.15,2025-07-17 15:05:51.92315,2025-07-17 15:05:51.923151,udp,0,251,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
180.250.245.142,53,51672,192.168.88.15,2025-07-17 15:05:51.93599,2025-07-17 15:05:51.935998,udp,0,251,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,56458,443,63.140.48.110,2025-07-17 15:05:51.96606,2025-07-17 15:05:51.966069,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.88.15,56458,443,63.140.48.110,2025-07-17 15:05:51.96662,2025-07-17 15:05:51.966621,tcp,0,128,0,255,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
63.140.48.110,443,56458,192.168.88.15,2025-07-17 15:05:52.00057,2025-07-17 15:05:52.000572,tcp,0,52,0,605,1,2030,0,0,0,0,0,0,0,0,1,1.0,tcp,0
63.140.48.110,443,56458,192.168.88.15,2025-07-17 15:05:52.00130,2025-07-17 15:05:52.001309,tcp,0,52,0,605,1,2030,0,0,0,0,0,0,0,0,1,1.0,tcp,0
192.168.88.15,50131,443,20.195.84.23,2025-07-17 15:05:52.01667,2025-07-17 15:05:52.016674,tcp,0,128,0,252,1,1,0,0,0,0,0,0,0,0,1,1.0,tcp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:52.34986,2025-07-17 15:05:52.349862,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:52.34986,2025-07-17 15:05:52.349862,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:52.35007,2025-07-17 15:05:52.350074,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:52.35413,2025-07-17 15:05:52.354131,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:52.35719,2025-07-17 15:05:52.357193,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:52.35807,2025-07-17 15:05:52.358072,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:52.35862,2025-07-17 15:05:52.358627,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
192.168.88.15,51645,20561,192.168.88.255,2025-07-17 15:05:52.36003,2025-07-17 15:05:52.360039,udp,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:52.68744,2025-07-17 15:05:52.687449,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:52.68744,2025-07-17 15:05:52.687449,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
0.0.0.0,20561,51645,255.255.255.255,2025-07-17 15:05:52.68744,2025-07-17 15:05:52.687449,udp,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,udp,0
